Date,Volume
2023-12-01 00:00:00-05:00,39924600
2023-12-04 00:00:00-05:00,48294200
2023-12-05 00:00:00-05:00,46822400
2023-12-06 00:00:00-05:00,39679000
2023-12-07 00:00:00-05:00,52352800
2023-12-08 00:00:00-05:00,41858000
2023-12-11 00:00:00-05:00,50907300
2023-12-12 00:00:00-05:00,44944300
2023-12-13 00:00:00-05:00,52766200
2023-12-14 00:00:00-05:00,58400800
2023-12-15 00:00:00-05:00,110039100
2023-12-18 00:00:00-05:00,62512800
2023-12-19 00:00:00-05:00,43171300
2023-12-20 00:00:00-05:00,50322100
2023-12-21 00:00:00-05:00,36305700
2023-12-22 00:00:00-05:00,29480100
2023-12-26 00:00:00-05:00,25067200
2023-12-27 00:00:00-05:00,31434700
2023-12-28 00:00:00-05:00,27057000
2023-12-29 00:00:00-05:00,39789000
