Date,Volume
2023-07-03 00:00:00-04:00,28264800
2023-07-05 00:00:00-04:00,35895400
2023-07-06 00:00:00-04:00,40639900
2023-07-07 00:00:00-04:00,41928700
2023-07-10 00:00:00-04:00,61889300
2023-07-11 00:00:00-04:00,49951500
2023-07-12 00:00:00-04:00,54022800
2023-07-13 00:00:00-04:00,61170900
2023-07-14 00:00:00-04:00,54388100
2023-07-17 00:00:00-04:00,48450200
2023-07-18 00:00:00-04:00,54969100
2023-07-19 00:00:00-04:00,54531000
2023-07-20 00:00:00-04:00,59820600
2023-07-21 00:00:00-04:00,133265000
2023-07-24 00:00:00-04:00,45591100
2023-07-25 00:00:00-04:00,39236700
2023-07-26 00:00:00-04:00,53910100
2023-07-27 00:00:00-04:00,52610700
2023-07-28 00:00:00-04:00,46317400
2023-07-31 00:00:00-04:00,41901500
