Date,Volume
2017-04-03 00:00:00-04:00,68446000
2017-04-04 00:00:00-04:00,99694000
2017-04-05 00:00:00-04:00,150168000
2017-04-06 00:00:00-04:00,126882000
2017-04-07 00:00:00-04:00,74218000
2017-04-10 00:00:00-04:00,63686000
2017-04-11 00:00:00-04:00,60254000
2017-04-12 00:00:00-04:00,49122000
2017-04-13 00:00:00-04:00,63492000
2017-04-17 00:00:00-04:00,57094000
2017-04-18 00:00:00-04:00,59984000
2017-04-19 00:00:00-04:00,57404000
2017-04-20 00:00:00-04:00,56288000
2017-04-21 00:00:00-04:00,48410000
2017-04-24 00:00:00-04:00,62458000
2017-04-25 00:00:00-04:00,67612000
2017-04-26 00:00:00-04:00,52178000
2017-04-27 00:00:00-04:00,106110000
2017-04-28 00:00:00-04:00,147294000
