Date,Volume
,SPY
2025-03-04 14:30:00,22625018
2025-03-04 15:30:00,12480256
2025-03-04 16:30:00,9243884
2025-03-04 17:30:00,8341571
2025-03-04 18:30:00,8597223
2025-03-04 19:30:00,9865622
2025-03-04 20:30:00,20058176
