Date,Volume
,SPY
2025-03-24 13:30:00,11935239
2025-03-24 14:30:00,5127177
2025-03-24 15:30:00,4519475
2025-03-24 16:30:00,4215444
2025-03-24 17:30:00,4375282
2025-03-24 18:30:00,7088584
2025-03-24 19:30:00,9435043
