Date,Volume
2021-06-01 00:00:00-04:00,5074670000
2021-06-02 00:00:00-04:00,5833670000
2021-06-03 00:00:00-04:00,5587970000
2021-06-04 00:00:00-04:00,4139790000
2021-06-07 00:00:00-04:00,4476920000
2021-06-08 00:00:00-04:00,4659620000
2021-06-09 00:00:00-04:00,4713260000
2021-06-10 00:00:00-04:00,4408210000
2021-06-11 00:00:00-04:00,3815010000
2021-06-14 00:00:00-04:00,4151200000
2021-06-15 00:00:00-04:00,4048940000
2021-06-16 00:00:00-04:00,4538350000
2021-06-17 00:00:00-04:00,5312680000
2021-06-18 00:00:00-04:00,6817010000
2021-06-21 00:00:00-04:00,4128950000
2021-06-22 00:00:00-04:00,3828390000
2021-06-23 00:00:00-04:00,3730350000
2021-06-24 00:00:00-04:00,3816660000
2021-06-25 00:00:00-04:00,7341450000
2021-06-28 00:00:00-04:00,4147890000
2021-06-29 00:00:00-04:00,3707150000
2021-06-30 00:00:00-04:00,4266040000
