Date,Volume
2021-09-01 00:00:00-04:00,4057340000
2021-09-02 00:00:00-04:00,3735990000
2021-09-03 00:00:00-04:00,3217530000
2021-09-07 00:00:00-04:00,3822960000
2021-09-08 00:00:00-04:00,3750880000
2021-09-09 00:00:00-04:00,3735390000
2021-09-10 00:00:00-04:00,3623180000
2021-09-13 00:00:00-04:00,3914220000
2021-09-14 00:00:00-04:00,3670460000
2021-09-15 00:00:00-04:00,4032020000
2021-09-16 00:00:00-04:00,3984560000
2021-09-17 00:00:00-04:00,7289530000
2021-09-20 00:00:00-04:00,4898070000
2021-09-21 00:00:00-04:00,3920920000
2021-09-22 00:00:00-04:00,3939170000
2021-09-23 00:00:00-04:00,3916350000
2021-09-24 00:00:00-04:00,3384290000
2021-09-27 00:00:00-04:00,4058650000
2021-09-28 00:00:00-04:00,4416550000
2021-09-29 00:00:00-04:00,3712660000
2021-09-30 00:00:00-04:00,4448140000
