Date,Volume
2023-01-03 00:00:00-05:00,3959140000
2023-01-04 00:00:00-05:00,4414080000
2023-01-05 00:00:00-05:00,3893450000
2023-01-06 00:00:00-05:00,3923560000
2023-01-09 00:00:00-05:00,4311770000
2023-01-10 00:00:00-05:00,3851030000
2023-01-11 00:00:00-05:00,4303360000
2023-01-12 00:00:00-05:00,4440260000
2023-01-13 00:00:00-05:00,3939700000
2023-01-17 00:00:00-05:00,4235560000
2023-01-18 00:00:00-05:00,4298710000
2023-01-19 00:00:00-05:00,3991500000
2023-01-20 00:00:00-05:00,4013360000
2023-01-23 00:00:00-05:00,3945210000
2023-01-24 00:00:00-05:00,3320430000
2023-01-25 00:00:00-05:00,3724020000
2023-01-26 00:00:00-05:00,3809590000
2023-01-27 00:00:00-05:00,3907760000
2023-01-30 00:00:00-05:00,3802000000
2023-01-31 00:00:00-05:00,4679320000
