Date,Volume
2023-07-03 00:00:00-04:00,2034280000
2023-07-05 00:00:00-04:00,3482620000
2023-07-06 00:00:00-04:00,3682020000
2023-07-07 00:00:00-04:00,3630480000
2023-07-10 00:00:00-04:00,3429600000
2023-07-11 00:00:00-04:00,3624220000
2023-07-12 00:00:00-04:00,3920290000
2023-07-13 00:00:00-04:00,3839530000
2023-07-14 00:00:00-04:00,3647450000
2023-07-17 00:00:00-04:00,3538240000
2023-07-18 00:00:00-04:00,4090010000
2023-07-19 00:00:00-04:00,4115670000
2023-07-20 00:00:00-04:00,3761770000
2023-07-21 00:00:00-04:00,3570190000
2023-07-24 00:00:00-04:00,3856250000
2023-07-25 00:00:00-04:00,3812470000
2023-07-26 00:00:00-04:00,3990290000
2023-07-27 00:00:00-04:00,4553210000
2023-07-28 00:00:00-04:00,3981010000
2023-07-31 00:00:00-04:00,4503600000
