Date,Volume
2023-05-01 00:00:00-04:00,3321370000
2023-05-02 00:00:00-04:00,4486130000
2023-05-03 00:00:00-04:00,4246510000
2023-05-04 00:00:00-04:00,4920090000
2023-05-05 00:00:00-04:00,4186270000
2023-05-08 00:00:00-04:00,3641640000
2023-05-09 00:00:00-04:00,3810140000
2023-05-10 00:00:00-04:00,4057160000
2023-05-11 00:00:00-04:00,3752900000
2023-05-12 00:00:00-04:00,3533740000
2023-05-15 00:00:00-04:00,3562170000
2023-05-16 00:00:00-04:00,3654200000
2023-05-17 00:00:00-04:00,4039080000
2023-05-18 00:00:00-04:00,3980500000
2023-05-19 00:00:00-04:00,4041900000
2023-05-22 00:00:00-04:00,3728520000
2023-05-23 00:00:00-04:00,4155320000
2023-05-24 00:00:00-04:00,3739160000
2023-05-25 00:00:00-04:00,4147760000
2023-05-26 00:00:00-04:00,3715460000
2023-05-30 00:00:00-04:00,4228510000
2023-05-31 00:00:00-04:00,5980670000
