Date,Volume
2022-05-02 00:00:00-04:00,5163790000
2022-05-03 00:00:00-04:00,4582050000
2022-05-04 00:00:00-04:00,5136360000
2022-05-05 00:00:00-04:00,5077030000
2022-05-06 00:00:00-04:00,5116940000
2022-05-09 00:00:00-04:00,5954520000
2022-05-10 00:00:00-04:00,5885820000
2022-05-11 00:00:00-04:00,5816140000
2022-05-12 00:00:00-04:00,6286450000
2022-05-13 00:00:00-04:00,5183340000
2022-05-16 00:00:00-04:00,4415030000
2022-05-17 00:00:00-04:00,4841410000
2022-05-18 00:00:00-04:00,5103220000
2022-05-19 00:00:00-04:00,5113550000
2022-05-20 00:00:00-04:00,5130730000
2022-05-23 00:00:00-04:00,4420030000
2022-05-24 00:00:00-04:00,4923190000
2022-05-25 00:00:00-04:00,4802560000
2022-05-26 00:00:00-04:00,4709970000
2022-05-27 00:00:00-04:00,4375620000
2022-05-31 00:00:00-04:00,6822640000
