Date,Volume
2022-03-01 00:00:00-05:00,5846230000
2022-03-02 00:00:00-05:00,5337870000
2022-03-03 00:00:00-05:00,5039890000
2022-03-04 00:00:00-05:00,5797380000
2022-03-07 00:00:00-05:00,6940470000
2022-03-08 00:00:00-05:00,7243120000
2022-03-09 00:00:00-05:00,5662670000
2022-03-10 00:00:00-05:00,4980830000
2022-03-11 00:00:00-05:00,4938640000
2022-03-14 00:00:00-04:00,5574920000
2022-03-15 00:00:00-04:00,5392470000
2022-03-16 00:00:00-04:00,6309750000
2022-03-17 00:00:00-04:00,4985090000
2022-03-18 00:00:00-04:00,8278430000
2022-03-21 00:00:00-04:00,4869820000
2022-03-22 00:00:00-04:00,4754840000
2022-03-23 00:00:00-04:00,4550670000
2022-03-24 00:00:00-04:00,4131390000
2022-03-25 00:00:00-04:00,4305020000
2022-03-28 00:00:00-04:00,4312260000
2022-03-29 00:00:00-04:00,5085910000
2022-03-30 00:00:00-04:00,4385570000
2022-03-31 00:00:00-04:00,4823020000
