Date,Volume
,SPY
2025-02-03 14:30:00,19402094
2025-02-03 15:30:00,9366779
2025-02-03 16:30:00,5408068
2025-02-03 17:30:00,5810092
2025-02-03 18:30:00,4564312
2025-02-03 19:30:00,3962304
2025-02-03 20:30:00,8486528
