Date,Volume
2024-01-02 00:00:00-05:00,47339400
2024-01-03 00:00:00-05:00,49425500
2024-01-04 00:00:00-05:00,56039800
2024-01-05 00:00:00-05:00,45124800
2024-01-08 00:00:00-05:00,46757100
2024-01-09 00:00:00-05:00,43812600
2024-01-10 00:00:00-05:00,44421800
2024-01-11 00:00:00-05:00,49072700
2024-01-12 00:00:00-05:00,40460300
2024-01-16 00:00:00-05:00,41384600
2024-01-17 00:00:00-05:00,34953400
2024-01-18 00:00:00-05:00,37850200
2024-01-19 00:00:00-05:00,51033700
2024-01-22 00:00:00-05:00,43687500
2024-01-23 00:00:00-05:00,37986000
2024-01-24 00:00:00-05:00,48547300
2024-01-25 00:00:00-05:00,43638600
2024-01-26 00:00:00-05:00,51047400
2024-01-29 00:00:00-05:00,45270400
2024-01-30 00:00:00-05:00,45207400
2024-01-31 00:00:00-05:00,50284400
