Date,Volume
2020-08-03 00:00:00-04:00,101494000
2020-08-04 00:00:00-04:00,93886000
2020-08-05 00:00:00-04:00,78330000
2020-08-06 00:00:00-04:00,78812000
2020-08-07 00:00:00-04:00,78722000
2020-08-10 00:00:00-04:00,63346000
2020-08-11 00:00:00-04:00,74362000
2020-08-12 00:00:00-04:00,70442000
2020-08-13 00:00:00-04:00,62980000
2020-08-14 00:00:00-04:00,55034000
2020-08-17 00:00:00-04:00,53824000
2020-08-18 00:00:00-04:00,106920000
2020-08-19 00:00:00-04:00,83702000
2020-08-20 00:00:00-04:00,66650000
2020-08-21 00:00:00-04:00,71518000
2020-08-24 00:00:00-04:00,93326000
2020-08-25 00:00:00-04:00,79856000
2020-08-26 00:00:00-04:00,130174000
2020-08-27 00:00:00-04:00,85296000
2020-08-28 00:00:00-04:00,57940000
2020-08-31 00:00:00-04:00,83718000
