Date,Volume
2013-06-03 00:00:00-04:00,3952070000
2013-06-04 00:00:00-04:00,3653840000
2013-06-05 00:00:00-04:00,3632350000
2013-06-06 00:00:00-04:00,3547380000
2013-06-07 00:00:00-04:00,3371990000
2013-06-10 00:00:00-04:00,2978730000
2013-06-11 00:00:00-04:00,3435710000
2013-06-12 00:00:00-04:00,3202550000
2013-06-13 00:00:00-04:00,3378620000
2013-06-14 00:00:00-04:00,2939400000
2013-06-17 00:00:00-04:00,3137080000
2013-06-18 00:00:00-04:00,3120980000
2013-06-19 00:00:00-04:00,3545060000
2013-06-20 00:00:00-04:00,4858850000
2013-06-21 00:00:00-04:00,5797280000
2013-06-24 00:00:00-04:00,4733660000
2013-06-25 00:00:00-04:00,3761170000
2013-06-26 00:00:00-04:00,3558340000
2013-06-27 00:00:00-04:00,3364540000
2013-06-28 00:00:00-04:00,4977190000
