Date,Volume
2013-10-01 00:00:00-04:00,47928000
2013-10-02 00:00:00-04:00,44348000
2013-10-03 00:00:00-04:00,53496000
2013-10-04 00:00:00-04:00,36300000
2013-10-07 00:00:00-04:00,41664000
2013-10-08 00:00:00-04:00,63324000
2013-10-09 00:00:00-04:00,64948000
2013-10-10 00:00:00-04:00,51102000
2013-10-11 00:00:00-04:00,43262000
2013-10-14 00:00:00-04:00,38782000
2013-10-15 00:00:00-04:00,45222000
2013-10-16 00:00:00-04:00,43414000
2013-10-17 00:00:00-04:00,52968000
2013-10-18 00:00:00-04:00,119396000
2013-10-21 00:00:00-04:00,50446000
2013-10-22 00:00:00-04:00,78710000
2013-10-23 00:00:00-04:00,56364000
2013-10-24 00:00:00-04:00,117694000
2013-10-25 00:00:00-04:00,240736000
2013-10-28 00:00:00-04:00,72716000
2013-10-29 00:00:00-04:00,43708000
2013-10-30 00:00:00-04:00,90044000
2013-10-31 00:00:00-04:00,49336000
