Date,Volume
2013-09-03 00:00:00-04:00,57952000
2013-09-04 00:00:00-04:00,48772000
2013-09-05 00:00:00-04:00,36332000
2013-09-06 00:00:00-04:00,45840000
2013-09-09 00:00:00-04:00,32872000
2013-09-10 00:00:00-04:00,35568000
2013-09-11 00:00:00-04:00,34852000
2013-09-12 00:00:00-04:00,32124000
2013-09-13 00:00:00-04:00,27012000
2013-09-16 00:00:00-04:00,36168000
2013-09-17 00:00:00-04:00,45930000
2013-09-18 00:00:00-04:00,58928000
2013-09-19 00:00:00-04:00,47018000
2013-09-20 00:00:00-04:00,106046000
2013-09-23 00:00:00-04:00,37698000
2013-09-24 00:00:00-04:00,40672000
2013-09-25 00:00:00-04:00,40172000
2013-09-26 00:00:00-04:00,39798000
2013-09-27 00:00:00-04:00,33150000
2013-09-30 00:00:00-04:00,32472000
