Date,Volume
2013-11-01 00:00:00-04:00,66620000
2013-11-04 00:00:00-05:00,38768000
2013-11-05 00:00:00-05:00,40142000
2013-11-06 00:00:00-05:00,45646000
2013-11-07 00:00:00-05:00,84926000
2013-11-08 00:00:00-05:00,53138000
2013-11-11 00:00:00-05:00,45234000
2013-11-12 00:00:00-05:00,46862000
2013-11-13 00:00:00-05:00,55466000
2013-11-14 00:00:00-05:00,83196000
2013-11-15 00:00:00-05:00,89832000
2013-11-18 00:00:00-05:00,54748000
2013-11-19 00:00:00-05:00,38096000
2013-11-20 00:00:00-05:00,35430000
2013-11-21 00:00:00-05:00,39292000
2013-11-22 00:00:00-05:00,59310000
2013-11-25 00:00:00-05:00,59446000
2013-11-26 00:00:00-05:00,54488000
2013-11-27 00:00:00-05:00,45394000
2013-11-29 00:00:00-05:00,48120000
