Date,Volume
2024-04-01 00:00:00-04:00,3325930000
2024-04-02 00:00:00-04:00,3886590000
2024-04-03 00:00:00-04:00,3703250000
2024-04-04 00:00:00-04:00,4075680000
2024-04-05 00:00:00-04:00,3386780000
2024-04-08 00:00:00-04:00,3278180000
2024-04-09 00:00:00-04:00,3400680000
2024-04-10 00:00:00-04:00,3845930000
2024-04-11 00:00:00-04:00,3509380000
2024-04-12 00:00:00-04:00,3963220000
2024-04-15 00:00:00-04:00,3950210000
2024-04-16 00:00:00-04:00,4006200000
2024-04-17 00:00:00-04:00,3596130000
2024-04-18 00:00:00-04:00,3619760000
2024-04-19 00:00:00-04:00,3878750000
2024-04-22 00:00:00-04:00,3820250000
2024-04-23 00:00:00-04:00,3751400000
2024-04-24 00:00:00-04:00,3656740000
2024-04-25 00:00:00-04:00,3958050000
2024-04-26 00:00:00-04:00,3604140000
2024-04-29 00:00:00-04:00,3447450000
2024-04-30 00:00:00-04:00,4082470000
