Date,Volume
2015-08-03 00:00:00-04:00,3476770000
2015-08-04 00:00:00-04:00,3546710000
2015-08-05 00:00:00-04:00,3968680000
2015-08-06 00:00:00-04:00,4246570000
2015-08-07 00:00:00-04:00,3602320000
2015-08-10 00:00:00-04:00,3514460000
2015-08-11 00:00:00-04:00,3708880000
2015-08-12 00:00:00-04:00,4269130000
2015-08-13 00:00:00-04:00,3221300000
2015-08-14 00:00:00-04:00,2795590000
2015-08-17 00:00:00-04:00,2867690000
2015-08-18 00:00:00-04:00,2949990000
2015-08-19 00:00:00-04:00,3512920000
2015-08-20 00:00:00-04:00,3922470000
2015-08-21 00:00:00-04:00,5018240000
2015-08-24 00:00:00-04:00,6612690000
2015-08-25 00:00:00-04:00,5183560000
2015-08-26 00:00:00-04:00,5338250000
2015-08-27 00:00:00-04:00,5006390000
2015-08-28 00:00:00-04:00,3949080000
2015-08-31 00:00:00-04:00,3915100000
