Date,Volume
2018-05-01 00:00:00-04:00,91442000
2018-05-02 00:00:00-04:00,87206000
2018-05-03 00:00:00-04:00,85038000
2018-05-04 00:00:00-04:00,68872000
2018-05-07 00:00:00-04:00,76038000
2018-05-08 00:00:00-04:00,61358000
2018-05-09 00:00:00-04:00,72746000
2018-05-10 00:00:00-04:00,56350000
2018-05-11 00:00:00-04:00,45278000
2018-05-14 00:00:00-04:00,50190000
2018-05-15 00:00:00-04:00,101550000
2018-05-16 00:00:00-04:00,51412000
2018-05-17 00:00:00-04:00,42952000
2018-05-18 00:00:00-04:00,52852000
2018-05-21 00:00:00-04:00,58504000
2018-05-22 00:00:00-04:00,42312000
2018-05-23 00:00:00-04:00,67238000
2018-05-24 00:00:00-04:00,68600000
2018-05-25 00:00:00-04:00,53968000
2018-05-29 00:00:00-04:00,76930000
2018-05-30 00:00:00-04:00,58148000
2018-05-31 00:00:00-04:00,63326000
