Date,Volume
2018-11-01 00:00:00-04:00,162710000
2018-11-02 00:00:00-04:00,139110000
2018-11-05 00:00:00-05:00,112494000
2018-11-06 00:00:00-05:00,85148000
2018-11-07 00:00:00-05:00,163844000
2018-11-08 00:00:00-05:00,130698000
2018-11-09 00:00:00-05:00,118044000
2018-11-12 00:00:00-05:00,136124000
2018-11-13 00:00:00-05:00,118666000
2018-11-14 00:00:00-05:00,129738000
2018-11-15 00:00:00-05:00,168546000
2018-11-16 00:00:00-05:00,121322000
2018-11-19 00:00:00-05:00,155800000
2018-11-20 00:00:00-05:00,217576000
2018-11-21 00:00:00-05:00,114336000
2018-11-23 00:00:00-05:00,54152000
2018-11-26 00:00:00-05:00,125154000
2018-11-27 00:00:00-05:00,115664000
2018-11-28 00:00:00-05:00,169174000
2018-11-29 00:00:00-05:00,132264000
2018-11-30 00:00:00-05:00,115236000
