Date,Volume
2018-01-02 00:00:00-05:00,53890000
2018-01-03 00:00:00-05:00,62176000
2018-01-04 00:00:00-05:00,60442000
2018-01-05 00:00:00-05:00,70894000
2018-01-08 00:00:00-05:00,85590000
2018-01-09 00:00:00-05:00,73226000
2018-01-10 00:00:00-05:00,53720000
2018-01-11 00:00:00-05:00,62500000
2018-01-12 00:00:00-05:00,108874000
2018-01-16 00:00:00-05:00,144414000
2018-01-17 00:00:00-05:00,105076000
2018-01-18 00:00:00-05:00,80538000
2018-01-19 00:00:00-05:00,91570000
2018-01-22 00:00:00-05:00,82802000
2018-01-23 00:00:00-05:00,103386000
2018-01-24 00:00:00-05:00,136150000
2018-01-25 00:00:00-05:00,95060000
2018-01-26 00:00:00-05:00,97146000
2018-01-29 00:00:00-05:00,114038000
2018-01-30 00:00:00-05:00,117438000
2018-01-31 00:00:00-05:00,128494000
