Date,Volume
2021-11-01 00:00:00-04:00,3971540000
2021-11-02 00:00:00-04:00,3975250000
2021-11-03 00:00:00-04:00,4319660000
2021-11-04 00:00:00-04:00,4462300000
2021-11-05 00:00:00-04:00,4467180000
2021-11-08 00:00:00-05:00,4269710000
2021-11-09 00:00:00-05:00,4117080000
2021-11-10 00:00:00-05:00,4503720000
2021-11-11 00:00:00-05:00,3926870000
2021-11-12 00:00:00-05:00,3728600000
2021-11-15 00:00:00-05:00,3488410000
2021-11-16 00:00:00-05:00,3972640000
2021-11-17 00:00:00-05:00,3969070000
2021-11-18 00:00:00-05:00,4226410000
2021-11-19 00:00:00-05:00,4253180000
2021-11-22 00:00:00-05:00,4441100000
2021-11-23 00:00:00-05:00,4277590000
2021-11-24 00:00:00-05:00,3418430000
2021-11-26 00:00:00-05:00,3517700000
2021-11-29 00:00:00-05:00,4336410000
2021-11-30 00:00:00-05:00,6625990000
