Date,Volume
2021-08-02 00:00:00-04:00,3724090000
2021-08-03 00:00:00-04:00,3965190000
2021-08-04 00:00:00-04:00,4260760000
2021-08-05 00:00:00-04:00,3769410000
2021-08-06 00:00:00-04:00,3451870000
2021-08-09 00:00:00-04:00,3449280000
2021-08-10 00:00:00-04:00,3886610000
2021-08-11 00:00:00-04:00,3532560000
2021-08-12 00:00:00-04:00,3375310000
2021-08-13 00:00:00-04:00,3016470000
2021-08-16 00:00:00-04:00,3370640000
2021-08-17 00:00:00-04:00,3836960000
2021-08-18 00:00:00-04:00,3755590000
2021-08-19 00:00:00-04:00,4398410000
2021-08-20 00:00:00-04:00,3652610000
2021-08-23 00:00:00-04:00,3576530000
2021-08-24 00:00:00-04:00,3979220000
2021-08-25 00:00:00-04:00,3444700000
2021-08-26 00:00:00-04:00,3263980000
2021-08-27 00:00:00-04:00,3331200000
2021-08-30 00:00:00-04:00,3168660000
2021-08-31 00:00:00-04:00,4290710000
