Date,Volume
2023-02-01 00:00:00-05:00,4856930000
2023-02-02 00:00:00-05:00,5624360000
2023-02-03 00:00:00-05:00,4694510000
2023-02-06 00:00:00-05:00,4114240000
2023-02-07 00:00:00-05:00,4355860000
2023-02-08 00:00:00-05:00,4029820000
2023-02-09 00:00:00-05:00,4270200000
2023-02-10 00:00:00-05:00,3891520000
2023-02-13 00:00:00-05:00,3448620000
2023-02-14 00:00:00-05:00,3929200000
2023-02-15 00:00:00-05:00,4075980000
2023-02-16 00:00:00-05:00,4143660000
2023-02-17 00:00:00-05:00,4045480000
2023-02-21 00:00:00-05:00,4121590000
2023-02-22 00:00:00-05:00,4079320000
2023-02-23 00:00:00-05:00,3952940000
2023-02-24 00:00:00-05:00,3877700000
2023-02-27 00:00:00-05:00,3836950000
2023-02-28 00:00:00-05:00,5043400000
