Date,Volume
2023-06-01 00:00:00-04:00,4391860000
2023-06-02 00:00:00-04:00,4454200000
2023-06-05 00:00:00-04:00,3813290000
2023-06-06 00:00:00-04:00,3996560000
2023-06-07 00:00:00-04:00,4537800000
2023-06-08 00:00:00-04:00,3826740000
2023-06-09 00:00:00-04:00,3786510000
2023-06-12 00:00:00-04:00,3945670000
2023-06-13 00:00:00-04:00,4275400000
2023-06-14 00:00:00-04:00,4252110000
2023-06-15 00:00:00-04:00,4176690000
2023-06-16 00:00:00-04:00,6848600000
2023-06-20 00:00:00-04:00,4055790000
2023-06-21 00:00:00-04:00,3709330000
2023-06-22 00:00:00-04:00,3511000000
2023-06-23 00:00:00-04:00,6053620000
2023-06-26 00:00:00-04:00,3415030000
2023-06-27 00:00:00-04:00,3573500000
2023-06-28 00:00:00-04:00,3739330000
2023-06-29 00:00:00-04:00,3696660000
2023-06-30 00:00:00-04:00,3923450000
