Date,Volume
2011-01-03 00:00:00-05:00,106628000
2011-01-04 00:00:00-05:00,100636000
2011-01-05 00:00:00-05:00,68376000
2011-01-06 00:00:00-05:00,63594000
2011-01-07 00:00:00-05:00,104434000
2011-01-10 00:00:00-05:00,67518000
2011-01-11 00:00:00-05:00,56284000
2011-01-12 00:00:00-05:00,53582000
2011-01-13 00:00:00-05:00,67340000
2011-01-14 00:00:00-05:00,73256000
2011-01-18 00:00:00-05:00,77924000
2011-01-19 00:00:00-05:00,77648000
2011-01-20 00:00:00-05:00,114198000
2011-01-21 00:00:00-05:00,136124000
2011-01-24 00:00:00-05:00,112006000
2011-01-25 00:00:00-05:00,93020000
2011-01-26 00:00:00-05:00,75244000
2011-01-27 00:00:00-05:00,291888000
2011-01-28 00:00:00-05:00,398164000
2011-01-31 00:00:00-05:00,134362000
