Date,Volume
2011-09-01 00:00:00-04:00,105506000
2011-09-02 00:00:00-04:00,84640000
2011-09-06 00:00:00-04:00,124324000
2011-09-07 00:00:00-04:00,105916000
2011-09-08 00:00:00-04:00,87958000
2011-09-09 00:00:00-04:00,91486000
2011-09-12 00:00:00-04:00,106842000
2011-09-13 00:00:00-04:00,96718000
2011-09-14 00:00:00-04:00,117634000
2011-09-15 00:00:00-04:00,112176000
2011-09-16 00:00:00-04:00,235060000
2011-09-19 00:00:00-04:00,164466000
2011-09-20 00:00:00-04:00,147710000
2011-09-21 00:00:00-04:00,117630000
2011-09-22 00:00:00-04:00,165092000
2011-09-23 00:00:00-04:00,129362000
2011-09-26 00:00:00-04:00,115882000
2011-09-27 00:00:00-04:00,156750000
2011-09-28 00:00:00-04:00,288738000
2011-09-29 00:00:00-04:00,187570000
2011-09-30 00:00:00-04:00,131006000
