Date,Volume
2019-10-01 00:00:00-04:00,61690000
2019-10-02 00:00:00-04:00,66022000
2019-10-03 00:00:00-04:00,69364000
2019-10-04 00:00:00-04:00,49438000
2019-10-07 00:00:00-04:00,43094000
2019-10-08 00:00:00-04:00,50840000
2019-10-09 00:00:00-04:00,40870000
2019-10-10 00:00:00-04:00,51504000
2019-10-11 00:00:00-04:00,65100000
2019-10-14 00:00:00-04:00,38204000
2019-10-15 00:00:00-04:00,62234000
2019-10-16 00:00:00-04:00,55268000
2019-10-17 00:00:00-04:00,52948000
2019-10-18 00:00:00-04:00,67250000
2019-10-21 00:00:00-04:00,42608000
2019-10-22 00:00:00-04:00,42234000
2019-10-23 00:00:00-04:00,42764000
2019-10-24 00:00:00-04:00,88922000
2019-10-25 00:00:00-04:00,192528000
2019-10-28 00:00:00-04:00,74178000
2019-10-29 00:00:00-04:00,45538000
2019-10-30 00:00:00-04:00,48988000
2019-10-31 00:00:00-04:00,55624000
