Date,Volume
2022-07-01 00:00:00-04:00,4046950000
2022-07-05 00:00:00-04:00,5076590000
2022-07-06 00:00:00-04:00,4417720000
2022-07-07 00:00:00-04:00,4057770000
2022-07-08 00:00:00-04:00,3521620000
2022-07-11 00:00:00-04:00,3423480000
2022-07-12 00:00:00-04:00,3817210000
2022-07-13 00:00:00-04:00,4109390000
2022-07-14 00:00:00-04:00,4199690000
2022-07-15 00:00:00-04:00,4143800000
2022-07-18 00:00:00-04:00,4046870000
2022-07-19 00:00:00-04:00,4041070000
2022-07-20 00:00:00-04:00,4185300000
2022-07-21 00:00:00-04:00,4132790000
2022-07-22 00:00:00-04:00,3979240000
2022-07-25 00:00:00-04:00,3568340000
2022-07-26 00:00:00-04:00,3778950000
2022-07-27 00:00:00-04:00,4112180000
2022-07-28 00:00:00-04:00,4413000000
2022-07-29 00:00:00-04:00,4616360000
