Date,Volume
2022-09-01 00:00:00-04:00,4152250000
2022-09-02 00:00:00-04:00,3665850000
2022-09-06 00:00:00-04:00,4127340000
2022-09-07 00:00:00-04:00,3890320000
2022-09-08 00:00:00-04:00,3966850000
2022-09-09 00:00:00-04:00,3901940000
2022-09-12 00:00:00-04:00,3814200000
2022-09-13 00:00:00-04:00,4224550000
2022-09-14 00:00:00-04:00,4293240000
2022-09-15 00:00:00-04:00,4441830000
2022-09-16 00:00:00-04:00,7954650000
2022-09-19 00:00:00-04:00,3766850000
2022-09-20 00:00:00-04:00,4058050000
2022-09-21 00:00:00-04:00,4078330000
2022-09-22 00:00:00-04:00,4284600000
2022-09-23 00:00:00-04:00,5144270000
2022-09-26 00:00:00-04:00,4886140000
2022-09-27 00:00:00-04:00,4577740000
2022-09-28 00:00:00-04:00,4684850000
2022-09-29 00:00:00-04:00,4681810000
2022-09-30 00:00:00-04:00,5645360000
