Date,Volume
2016-08-01 00:00:00-04:00,71564000
2016-08-02 00:00:00-04:00,72066000
2016-08-03 00:00:00-04:00,71630000
2016-08-04 00:00:00-04:00,63564000
2016-08-05 00:00:00-04:00,54088000
2016-08-08 00:00:00-04:00,39726000
2016-08-09 00:00:00-04:00,37522000
2016-08-10 00:00:00-04:00,32086000
2016-08-11 00:00:00-04:00,40394000
2016-08-12 00:00:00-04:00,31266000
2016-08-15 00:00:00-04:00,42370000
2016-08-16 00:00:00-04:00,32092000
2016-08-17 00:00:00-04:00,37822000
2016-08-18 00:00:00-04:00,29176000
2016-08-19 00:00:00-04:00,46864000
2016-08-22 00:00:00-04:00,33586000
2016-08-23 00:00:00-04:00,30482000
2016-08-24 00:00:00-04:00,34882000
2016-08-25 00:00:00-04:00,32460000
2016-08-26 00:00:00-04:00,55536000
2016-08-29 00:00:00-04:00,43972000
2016-08-30 00:00:00-04:00,34184000
2016-08-31 00:00:00-04:00,32676000
