Date,Volume
2012-07-02 00:00:00-04:00,3301650000
2012-07-03 00:00:00-04:00,2116390000
2012-07-05 00:00:00-04:00,3041520000
2012-07-06 00:00:00-04:00,2745140000
2012-07-09 00:00:00-04:00,2904860000
2012-07-10 00:00:00-04:00,3470600000
2012-07-11 00:00:00-04:00,3426290000
2012-07-12 00:00:00-04:00,3654440000
2012-07-13 00:00:00-04:00,3212930000
2012-07-16 00:00:00-04:00,2862720000
2012-07-17 00:00:00-04:00,3566680000
2012-07-18 00:00:00-04:00,3642630000
2012-07-19 00:00:00-04:00,4043360000
2012-07-20 00:00:00-04:00,3925020000
2012-07-23 00:00:00-04:00,3717180000
2012-07-24 00:00:00-04:00,3891290000
2012-07-25 00:00:00-04:00,3719170000
2012-07-26 00:00:00-04:00,4429300000
2012-07-27 00:00:00-04:00,4399010000
2012-07-30 00:00:00-04:00,3212060000
2012-07-31 00:00:00-04:00,3821570000
