Date,Volume
2012-01-08 00:00:00-05:00,15509070000
2012-01-15 00:00:00-05:00,19273940000
2012-01-22 00:00:00-05:00,16485160000
2012-01-29 00:00:00-05:00,20404830000
2012-02-05 00:00:00-05:00,21128390000
2012-02-12 00:00:00-05:00,19306360000
2012-02-19 00:00:00-05:00,19414420000
2012-02-26 00:00:00-05:00,14720720000
2012-03-04 00:00:00-05:00,18913110000
2012-03-11 00:00:00-05:00,18383450000
2012-03-18 00:00:00-04:00,21406220000
2012-03-25 00:00:00-04:00,18414980000
2012-04-01 00:00:00-04:00,18492280000
2012-04-08 00:00:00-04:00,14636130000
2012-04-15 00:00:00-04:00,19093190000
2012-04-22 00:00:00-04:00,18507460000
2012-04-29 00:00:00-04:00,18950920000
2012-05-06 00:00:00-04:00,19165870000
2012-05-13 00:00:00-04:00,19706660000
2012-05-20 00:00:00-04:00,21259330000
2012-05-27 00:00:00-04:00,18829090000
2012-06-03 00:00:00-04:00,16202900000
2012-06-10 00:00:00-04:00,19438880000
2012-06-17 00:00:00-04:00,18576250000
2012-06-24 00:00:00-04:00,20136440000
2012-07-01 00:00:00-04:00,18761520000
2012-07-08 00:00:00-04:00,11204700000
2012-07-15 00:00:00-04:00,16669120000
2012-07-22 00:00:00-04:00,18040410000
2012-07-29 00:00:00-04:00,20155950000
2012-08-05 00:00:00-04:00,19419460000
2012-08-12 00:00:00-04:00,15913920000
2012-08-19 00:00:00-04:00,14123730000
2012-08-26 00:00:00-04:00,14718990000
2012-09-02 00:00:00-04:00,13141340000
2012-09-09 00:00:00-04:00,14259910000
2012-09-16 00:00:00-04:00,20023040000
2012-09-23 00:00:00-04:00,18527570000
2012-09-30 00:00:00-04:00,16973760000
2012-10-07 00:00:00-04:00,17147310000
2012-10-14 00:00:00-04:00,15577390000
2012-10-21 00:00:00-04:00,18463100000
2012-10-28 00:00:00-04:00,16987410000
2012-11-04 00:00:00-04:00,11239480000
2012-11-11 00:00:00-05:00,18011370000
2012-11-18 00:00:00-05:00,18107380000
2012-11-25 00:00:00-05:00,10754010000
2012-12-02 00:00:00-05:00,16954180000
2012-12-09 00:00:00-05:00,16930770000
2012-12-16 00:00:00-05:00,16918840000
2012-12-23 00:00:00-05:00,20543390000
2012-12-30 00:00:00-05:00,8790850000
2013-01-06 00:00:00-05:00,3204330000
