Date,Volume
2018-01-07 00:00:00-05:00,13878080000
2018-01-14 00:00:00-05:00,17526430000
2018-01-21 00:00:00-05:00,15580750000
2018-01-28 00:00:00-05:00,18457670000
2018-02-04 00:00:00-05:00,20193360000
2018-02-11 00:00:00-05:00,26898440000
2018-02-18 00:00:00-05:00,18927760000
2018-02-25 00:00:00-05:00,14356940000
2018-03-04 00:00:00-05:00,19838970000
2018-03-11 00:00:00-05:00,17112270000
2018-03-18 00:00:00-04:00,18908730000
2018-03-25 00:00:00-04:00,17629670000
2018-04-01 00:00:00-04:00,14747480000
2018-04-08 00:00:00-04:00,16943670000
2018-04-15 00:00:00-04:00,15743660000
2018-04-22 00:00:00-04:00,16522340000
2018-04-29 00:00:00-04:00,17235520000
2018-05-06 00:00:00-04:00,18562140000
2018-05-13 00:00:00-04:00,17181050000
2018-05-20 00:00:00-04:00,16395450000
2018-05-27 00:00:00-04:00,16071790000
2018-06-03 00:00:00-04:00,15245210000
2018-06-10 00:00:00-04:00,17477350000
2018-06-17 00:00:00-04:00,19511520000
2018-06-24 00:00:00-04:00,19124110000
2018-07-01 00:00:00-04:00,18084070000
2018-07-08 00:00:00-04:00,10576910000
2018-07-15 00:00:00-04:00,14590400000
2018-07-22 00:00:00-04:00,15517950000
2018-07-29 00:00:00-04:00,17044960000
2018-08-05 00:00:00-04:00,17214500000
2018-08-12 00:00:00-04:00,15374300000
2018-08-19 00:00:00-04:00,16086450000
2018-08-26 00:00:00-04:00,13959870000
2018-09-02 00:00:00-04:00,14056030000
2018-09-09 00:00:00-04:00,12457020000
2018-09-16 00:00:00-04:00,15450380000
2018-09-23 00:00:00-04:00,18420620000
2018-09-30 00:00:00-04:00,16703490000
2018-10-07 00:00:00-04:00,17285210000
2018-10-14 00:00:00-04:00,20405870000
2018-10-21 00:00:00-04:00,17367750000
2018-10-28 00:00:00-04:00,21911910000
2018-11-04 00:00:00-04:00,23951720000
2018-11-11 00:00:00-05:00,18826370000
2018-11-18 00:00:00-05:00,20465380000
2018-11-25 00:00:00-05:00,13066840000
2018-12-02 00:00:00-05:00,19269950000
2018-12-09 00:00:00-05:00,18159960000
2018-12-16 00:00:00-05:00,20198330000
2018-12-23 00:00:00-05:00,27611110000
2018-12-30 00:00:00-05:00,14730860000
2019-01-06 00:00:00-05:00,3461920000
