Date,Volume
2013-01-06 00:00:00-05:00,11456620000
2013-01-13 00:00:00-05:00,18003450000
2013-01-20 00:00:00-05:00,17024890000
2013-01-27 00:00:00-05:00,14298680000
2013-02-03 00:00:00-05:00,18901190000
2013-02-10 00:00:00-05:00,17220660000
2013-02-17 00:00:00-05:00,17082600000
2013-02-24 00:00:00-05:00,15683400000
2013-03-03 00:00:00-05:00,19146110000
2013-03-10 00:00:00-05:00,17988980000
2013-03-17 00:00:00-04:00,18074930000
2013-03-24 00:00:00-04:00,16501510000
2013-03-31 00:00:00-04:00,12266080000
2013-04-07 00:00:00-04:00,16991960000
2013-04-14 00:00:00-04:00,16193490000
2013-04-21 00:00:00-04:00,20025810000
2013-04-28 00:00:00-04:00,17250470000
2013-05-05 00:00:00-04:00,17137450000
2013-05-12 00:00:00-04:00,16470390000
2013-05-19 00:00:00-04:00,16979670000
2013-05-26 00:00:00-04:00,17853250000
2013-06-02 00:00:00-04:00,14642760000
2013-06-09 00:00:00-04:00,18157630000
2013-06-16 00:00:00-04:00,15935010000
2013-06-23 00:00:00-04:00,20459250000
2013-06-30 00:00:00-04:00,20394900000
2013-07-07 00:00:00-04:00,11022010000
2013-07-14 00:00:00-04:00,16166370000
2013-07-21 00:00:00-04:00,15613300000
2013-07-28 00:00:00-04:00,15296700000
2013-08-04 00:00:00-04:00,16920240000
2013-08-11 00:00:00-04:00,14910070000
2013-08-18 00:00:00-04:00,15334290000
2013-08-25 00:00:00-04:00,13950930000
2013-09-01 00:00:00-04:00,13695720000
2013-09-08 00:00:00-04:00,13124750000
2013-09-15 00:00:00-04:00,15772830000
2013-09-22 00:00:00-04:00,18657960000
2013-09-29 00:00:00-04:00,15310240000
2013-10-06 00:00:00-04:00,15855840000
2013-10-13 00:00:00-04:00,16132530000
2013-10-20 00:00:00-04:00,16512980000
2013-10-27 00:00:00-04:00,17464350000
2013-11-03 00:00:00-04:00,17676620000
2013-11-10 00:00:00-05:00,18014020000
2013-11-17 00:00:00-05:00,15476450000
2013-11-24 00:00:00-05:00,15813880000
2013-12-01 00:00:00-05:00,10637550000
2013-12-08 00:00:00-05:00,16668560000
2013-12-15 00:00:00-05:00,16086600000
2013-12-22 00:00:00-05:00,19402600000
2013-12-29 00:00:00-05:00,8194360000
2014-01-05 00:00:00-05:00,4606700000
