Date,Volume
2016-01-10 00:00:00-05:00,22089690000
2016-01-17 00:00:00-05:00,25291150000
2016-01-24 00:00:00-05:00,21324990000
2016-01-31 00:00:00-05:00,23703940000
2016-02-07 00:00:00-05:00,24081930000
2016-02-14 00:00:00-05:00,25488570000
2016-02-21 00:00:00-05:00,18161550000
2016-02-28 00:00:00-05:00,20729330000
2016-03-06 00:00:00-05:00,25206170000
2016-03-13 00:00:00-05:00,22103360000
2016-03-20 00:00:00-04:00,22138770000
2016-03-27 00:00:00-04:00,13842290000
2016-04-03 00:00:00-04:00,17687000000
2016-04-10 00:00:00-04:00,18552210000
2016-04-17 00:00:00-04:00,19466730000
2016-04-24 00:00:00-04:00,19364460000
2016-05-01 00:00:00-04:00,19991600000
2016-05-08 00:00:00-04:00,19877940000
2016-05-15 00:00:00-04:00,18573070000
2016-05-22 00:00:00-04:00,19066060000
2016-05-29 00:00:00-04:00,16852120000
2016-06-05 00:00:00-04:00,15300080000
2016-06-12 00:00:00-04:00,17344140000
2016-06-19 00:00:00-04:00,19277430000
2016-06-26 00:00:00-04:00,20763870000
2016-07-03 00:00:00-04:00,22140480000
2016-07-10 00:00:00-04:00,14779810000
2016-07-17 00:00:00-04:00,17441690000
2016-07-24 00:00:00-04:00,15651690000
2016-07-31 00:00:00-04:00,18198170000
2016-08-07 00:00:00-04:00,18513540000
2016-08-14 00:00:00-04:00,16340620000
2016-08-21 00:00:00-04:00,16049210000
2016-08-28 00:00:00-04:00,15278970000
2016-09-04 00:00:00-04:00,15911210000
2016-09-11 00:00:00-04:00,14728870000
2016-09-18 00:00:00-04:00,20204330000
2016-09-25 00:00:00-04:00,16758370000
2016-10-02 00:00:00-04:00,18848810000
2016-10-09 00:00:00-04:00,17730470000
2016-10-16 00:00:00-04:00,15960480000
2016-10-23 00:00:00-04:00,16166080000
2016-10-30 00:00:00-04:00,19131940000
2016-11-06 00:00:00-04:00,20488880000
2016-11-13 00:00:00-05:00,25381600000
2016-11-20 00:00:00-05:00,21162310000
2016-11-27 00:00:00-05:00,12576460000
2016-12-04 00:00:00-05:00,21612530000
2016-12-11 00:00:00-05:00,20349620000
2016-12-18 00:00:00-05:00,22426490000
2016-12-25 00:00:00-05:00,14315870000
2017-01-01 00:00:00-05:00,9402730000
