Date,Volume
2010-01-10 00:00:00-05:00,21115350000
2010-01-17 00:00:00-05:00,21816230000
2010-01-24 00:00:00-05:00,22618330000
2010-01-31 00:00:00-05:00,25397670000
2010-02-07 00:00:00-05:00,25411190000
2010-02-14 00:00:00-05:00,22017080000
2010-02-21 00:00:00-05:00,16162900000
2010-02-28 00:00:00-05:00,20970170000
2010-03-07 00:00:00-05:00,20011650000
2010-03-14 00:00:00-05:00,24026590000
2010-03-21 00:00:00-04:00,22944000000
2010-03-28 00:00:00-04:00,23756390000
2010-04-04 00:00:00-04:00,16951790000
2010-04-11 00:00:00-04:00,22307770000
2010-04-18 00:00:00-04:00,29874510000
2010-04-25 00:00:00-04:00,29000480000
2010-05-02 00:00:00-04:00,31552280000
2010-05-09 00:00:00-04:00,38419430000
2010-05-16 00:00:00-04:00,28958750000
2010-05-23 00:00:00-04:00,32640260000
2010-05-30 00:00:00-04:00,27644340000
2010-06-06 00:00:00-04:00,21474390000
2010-06-13 00:00:00-04:00,26847570000
2010-06-20 00:00:00-04:00,23186040000
2010-06-27 00:00:00-04:00,23498560000
2010-07-04 00:00:00-04:00,25504460000
2010-07-11 00:00:00-04:00,17677490000
2010-07-18 00:00:00-04:00,22438320000
2010-07-25 00:00:00-04:00,22901430000
2010-08-01 00:00:00-04:00,21356600000
2010-08-08 00:00:00-04:00,19817300000
2010-08-15 00:00:00-04:00,20320520000
2010-08-22 00:00:00-04:00,18887030000
2010-08-29 00:00:00-04:00,19756640000
2010-09-05 00:00:00-04:00,18592350000
2010-09-12 00:00:00-04:00,12780950000
2010-09-19 00:00:00-04:00,19862160000
2010-09-26 00:00:00-04:00,19422610000
2010-10-03 00:00:00-04:00,20187050000
2010-10-10 00:00:00-04:00,19528080000
2010-10-17 00:00:00-04:00,22245800000
2010-10-24 00:00:00-04:00,22881410000
2010-10-31 00:00:00-04:00,20582070000
2010-11-07 00:00:00-04:00,23993790000
2010-11-14 00:00:00-05:00,21491310000
2010-11-21 00:00:00-05:00,20887180000
2010-11-28 00:00:00-05:00,12820640000
2010-12-05 00:00:00-05:00,21212840000
2010-12-12 00:00:00-05:00,24175410000
2010-12-19 00:00:00-05:00,22270220000
2010-12-26 00:00:00-05:00,10828420000
2011-01-02 00:00:00-05:00,10455790000
