Date,Volume
2017-09-01 00:00:00-04:00,2712780000
2017-09-05 00:00:00-04:00,3502190000
2017-09-06 00:00:00-04:00,3400200000
2017-09-07 00:00:00-04:00,3365780000
2017-09-08 00:00:00-04:00,3308360000
2017-09-11 00:00:00-04:00,3293460000
2017-09-12 00:00:00-04:00,3234280000
2017-09-13 00:00:00-04:00,3371370000
2017-09-14 00:00:00-04:00,3422470000
2017-09-15 00:00:00-04:00,4862970000
2017-09-18 00:00:00-04:00,3204700000
2017-09-19 00:00:00-04:00,3253760000
2017-09-20 00:00:00-04:00,3584570000
2017-09-21 00:00:00-04:00,2965590000
2017-09-22 00:00:00-04:00,2877980000
2017-09-25 00:00:00-04:00,3314530000
2017-09-26 00:00:00-04:00,3070770000
2017-09-27 00:00:00-04:00,3485070000
2017-09-28 00:00:00-04:00,3173030000
2017-09-29 00:00:00-04:00,3220260000
