Date,Volume
2024-02-01 00:00:00-05:00,4386090000
2024-02-02 00:00:00-05:00,3974350000
2024-02-05 00:00:00-05:00,4023640000
2024-02-06 00:00:00-05:00,4440880000
2024-02-07 00:00:00-05:00,4895590000
2024-02-08 00:00:00-05:00,4341860000
2024-02-09 00:00:00-05:00,3912990000
2024-02-12 00:00:00-05:00,3805740000
2024-02-13 00:00:00-05:00,4302190000
2024-02-14 00:00:00-05:00,3845600000
2024-02-15 00:00:00-05:00,4137970000
2024-02-16 00:00:00-05:00,3833270000
2024-02-20 00:00:00-05:00,4034880000
2024-02-21 00:00:00-05:00,3788390000
2024-02-22 00:00:00-05:00,4051710000
2024-02-23 00:00:00-05:00,3672790000
2024-02-26 00:00:00-05:00,3683930000
2024-02-27 00:00:00-05:00,3925950000
2024-02-28 00:00:00-05:00,3789370000
2024-02-29 00:00:00-05:00,5219740000
