Date,Volume
2024-10-01 00:00:00-04:00,4025180000
2024-10-02 00:00:00-04:00,3829050000
2024-10-03 00:00:00-04:00,3597450000
2024-10-04 00:00:00-04:00,3479400000
2024-10-07 00:00:00-04:00,3637790000
2024-10-08 00:00:00-04:00,3393400000
2024-10-09 00:00:00-04:00,3650340000
2024-10-10 00:00:00-04:00,3208790000
2024-10-11 00:00:00-04:00,3208720000
2024-10-14 00:00:00-04:00,3005250000
2024-10-15 00:00:00-04:00,3882120000
2024-10-16 00:00:00-04:00,3467230000
2024-10-17 00:00:00-04:00,3480010000
2024-10-18 00:00:00-04:00,3374490000
2024-10-21 00:00:00-04:00,3407010000
2024-10-22 00:00:00-04:00,3342080000
2024-10-23 00:00:00-04:00,3532650000
2024-10-24 00:00:00-04:00,3543030000
2024-10-25 00:00:00-04:00,3501280000
2024-10-28 00:00:00-04:00,3691280000
2024-10-29 00:00:00-04:00,3879100000
2024-10-30 00:00:00-04:00,3851120000
2024-10-31 00:00:00-04:00,4425660000
