Date,Volume
2022-02-01 00:00:00-05:00,59220000
2022-02-02 00:00:00-05:00,87330000
2022-02-03 00:00:00-05:00,225532000
2022-02-04 00:00:00-05:00,253456000
2022-02-07 00:00:00-05:00,102624000
2022-02-08 00:00:00-05:00,76040000
2022-02-09 00:00:00-05:00,68786000
2022-02-10 00:00:00-05:00,68268000
2022-02-11 00:00:00-05:00,77100000
2022-02-14 00:00:00-05:00,83230000
2022-02-15 00:00:00-05:00,56440000
2022-02-16 00:00:00-05:00,52704000
2022-02-17 00:00:00-05:00,64032000
2022-02-18 00:00:00-05:00,63604000
2022-02-22 00:00:00-05:00,66128000
2022-02-23 00:00:00-05:00,64244000
2022-02-24 00:00:00-05:00,100786000
2022-02-25 00:00:00-05:00,62396000
2022-02-28 00:00:00-05:00,57684000
