Date,Volume
2024-01-02 00:00:00-05:00,3743050000
2024-01-03 00:00:00-05:00,3950760000
2024-01-04 00:00:00-05:00,3715480000
2024-01-05 00:00:00-05:00,3844370000
2024-01-08 00:00:00-05:00,3742320000
2024-01-09 00:00:00-05:00,3529960000
2024-01-10 00:00:00-05:00,3498680000
2024-01-11 00:00:00-05:00,3759890000
2024-01-12 00:00:00-05:00,3486340000
2024-01-16 00:00:00-05:00,4260550000
2024-01-17 00:00:00-05:00,3928600000
2024-01-18 00:00:00-05:00,4019000000
2024-01-19 00:00:00-05:00,4287200000
2024-01-22 00:00:00-05:00,4297610000
2024-01-23 00:00:00-05:00,3912800000
2024-01-24 00:00:00-05:00,4330030000
2024-01-25 00:00:00-05:00,4020430000
2024-01-26 00:00:00-05:00,3353400000
2024-01-29 00:00:00-05:00,3525160000
2024-01-30 00:00:00-05:00,3836130000
2024-01-31 00:00:00-05:00,4696120000
