Date,Volume
2020-01-02 00:00:00-05:00,3459930000
2020-01-03 00:00:00-05:00,3484700000
2020-01-06 00:00:00-05:00,3702460000
2020-01-07 00:00:00-05:00,3435910000
2020-01-08 00:00:00-05:00,3726840000
2020-01-09 00:00:00-05:00,3641230000
2020-01-10 00:00:00-05:00,3214580000
2020-01-13 00:00:00-05:00,3459390000
2020-01-14 00:00:00-05:00,3687620000
2020-01-15 00:00:00-05:00,3721490000
2020-01-16 00:00:00-05:00,3540580000
2020-01-17 00:00:00-05:00,3726220000
2020-01-21 00:00:00-05:00,4104840000
2020-01-22 00:00:00-05:00,3623780000
2020-01-23 00:00:00-05:00,3766710000
2020-01-24 00:00:00-05:00,3708780000
2020-01-27 00:00:00-05:00,3831050000
2020-01-28 00:00:00-05:00,3531570000
2020-01-29 00:00:00-05:00,3600250000
2020-01-30 00:00:00-05:00,3790350000
2020-01-31 00:00:00-05:00,4529700000
